Name of Earth Meteorite,id,Meteorite,nametype,recclass,mass,year,reclat,reclong
Sungach,23745,Valid,H5,600,,reclat,reclong
Supuhee,23760,Valid,H6,600,,reclat,reclong
Sutter's Mill,55529,Valid,C,600,,reclat,reclong
Sylacauga,23773,Valid,H4,600,,reclat,reclong
Tabor,23776,Valid,H5,600,,reclat,reclong
Tadjera,23778,Valid,L5,600,,reclat,reclong
Tagish Lake,23782,Valid,C2-ung,600,,reclat,reclong
Tahara,23784,Valid,H4/5,600,,reclat,reclong
Takenouchi,23789,Valid,H5,600,,reclat,reclong
Talampaya,23791,Valid,Eucrite-cm,600,,reclat,reclong
Tambakwatu,23795,Valid,L6,600,,reclat,reclong
Tamdakht,48691,Valid,H5,600,,reclat,reclong
Tané,23801,Valid,L5,600,,reclat,reclong
Taonan,23873,Valid,L5,600,,reclat,reclong
Tatahouine,23884,Valid,Diogenite,600,,reclat,reclong
Tathlith,23885,Valid,L6,600,,reclat,reclong
Tauk,23887,Valid,L6,600,,reclat,reclong
Tauti,23888,Valid,L6,600,,reclat,reclong
Tenham,23897,Valid,L6,600,,reclat,reclong
Tennasilm,23898,Valid,L4,600,,reclat,reclong
Thal,23908,Valid,H6,600,,reclat,reclong
Thika,54493,Valid,L6,600,,reclat,reclong
Thuathe,23976,Valid,H4/5,600,,reclat,reclong
Tianzhang,23984,Valid,H5,600,,reclat,reclong
Tieschitz,23989,Valid,H/L3.6,600,,reclat,reclong
Tilden,23998,Valid,L6,600,,reclat,reclong
Tillaberi,23999,Valid,L6,600,,reclat,reclong
Timochin,24004,Valid,H5,600,,reclat,reclong
Tirupati,24009,Valid,H6,600,,reclat,reclong
Tissint,54823,Valid,Martian (shergottite),600,,reclat,reclong
Tjabe,24011,Valid,H6,600,,reclat,reclong
Tjerebon,24012,Valid,L5,600,,reclat,reclong
Tomakovka,24019,Valid,LL6,600,,reclat,reclong
